"Sec","Code","Course (hr, crd)","Description","Day","Time","Instructor","Location","Enrolled","Limit","Mode of Instruction",
"01","29228","PSYCH 730 (3, 3)","Psychology of Learning","T","6:00 PM - 7:30 PM","D'Ateno, Patricia","OL 01","8","15","Online Mix",
"01","29227","PSYCH 73001 (6, 3)","Theory &amp; Method in ABA I","M","6:00 PM - 7:30 PM",", ","OL 01","0","5","Online Mix",
"01","29226","PSYCH 73005 (3, 3)","Methods in Behavior Analysis","W","6:00 PM - 8:50 PM","D'Ateno, Patricia","OL 01","0","5","Online Sync",
"01","27046","PSYCH 738 (3, 3)","Cognition","TH","6:30 PM - 9:20 PM","Stalias, Maria","OL 01","10","15","Online Sync",
"01","28789","PSYCH 740 (3, 3)","Personality","T","10:05 AM - 11:55 AM","Gaztambide, Daniel","OL 01","6","15","Online Sync",
"01","27344","PSYCH 744 (3, 3)","Skill Building","W","6:00 PM - 7:30 PM",", ","OL 01","13","5","Online Mix",
"02","27338","PSYCH 750 (1, 1)","Rsrch Mthds Behav Analysis Lab","TH","4:45 PM - 5:45 PM","Weisberg, Holly","OL 01","0","5","Online Sync",
"03","27339","PSYCH 750 (1, 1)","Rsrch Mthds Behav Analysis Lab","SU","8:00 AM - 9:00 AM","Song, Jinwei","KY 419","0","5","Hybrid Sync",
"01","27341","PSYCH 750 (1, 1)","Rsrch Mthds Behav Analysis Lab","SU","8:00 AM - 9:00 AM","Jones, Emily","KY 421","0","5","Hybrid Sync",
"01","28702","PSYCH 755 (3, 3)","Psychopathology","T","9:10 AM - 12:00 PM","Byrd, Desiree","SB A307","4","15","In-Person",
"01","27449","PSYCH 7722 (1, 1)","Colloquium","W","12:15 PM - 1:30 PM",", ","SB E308","8","30","In-Person",
"001","27448","PSYCH 7723 (2, 2)","Thesis Seminar","W","2:30 PM - 4:20 PM",", ","SB E308","8","12","In-Person",
"04","29223","PSYCH 7913 (3, 3)","VT: Seminar in Selected Topics","&nbsp;"," - ",", ","OL 01","3","2","Online Mix",
"02","29143","PSYCH 7913 (3, 3)","VT: Seminar in Selected Topics","&nbsp;"," - ","Song, Jinwei","OL 02","2","2","Online Async",
"07","44084","PSYCH 7913 (3, 3)","VT: Seminar in Selected Topics","&nbsp;"," - ","Cataldo, Giuseppe"," ","1","1","In-Person",
"08","44211","PSYCH 7913 (3, 3)","VT: Seminar in Selected Topics","&nbsp;"," - ","Storbeck, Justin"," ","1","1","In-Person",
"09","51885","PSYCH 7913 (3, 3)","VT: Seminar in Selected Topics","F","9:10 AM - 12:00 PM","Monda, Ilyssa","OL 01","5","5","Online Sync",
"01","29225","PSYCH 7913 (3, 3)","VT: Seminar in Selected Topics","&nbsp;"," - ","Jones, Emily","OL 01","8","2","Online Mix",
"05","29222","PSYCH 7913 (3, 3)","VT: Seminar in Selected Topics","M","9:10 AM - 12:00 PM","Nikulina, Valentina","KY 264","0","5","Hyflex",
"03","29224","PSYCH 7913 (3, 3)","VT: Seminar in Selected Topics","&nbsp;"," - ","D'Ateno, Patricia","OL 01","5","2","Online Mix",
"06","29653","PSYCH 7913 (3, 3)","VT: Seminar in Selected Topics","&nbsp;"," - ","Ranaldi, Robert"," ","1","3","In-Person",
"02","29220","PSYCH 795 (3, 3)","ABA Thesis Preparation","TH","6:00 PM - 7:30 PM","D'Ateno, Patricia","OL 01","10","5","Online Mix",
"01","29221","PSYCH 795 (3, 3)","ABA Thesis Preparation","TH","6:00 PM - 7:30 PM","Jones, Emily","OL 01","8","5","Online Mix",
"001","55237","QNS 006 (0, 0)","Tutorial","TH","10:00 AM - 11:00 AM",", ","HH 08","0","20","In-Person",
"001","55207","QNS 008 (0, 0)","Tutorial","T, TH","11:45 AM - 12:15 PM",", ","HH 08","0","20","In-Person",
"001","55208","QNS 009 (0, 0)","Tutorial","M, W","11:55 AM - 12:25 PM",", ","KY 425","0","20","In-Person",
"001","55209","QNS 010 (0, 0)","Tutorial","T, TH","4:30 PM - 5:00 PM",", ","KY 431","0","20","In-Person",
"001","55210","QNS 011 (0, 0)","Tutorial","T","10:00 AM - 11:00 AM",", ","OL 01","0","30","Online Sync",
"02","54785","RLGST 102 (3, 3)","Intro Eastern Religions","T, TH","1:40 PM - 2:55 PM",", ","OL 01","1","5","Hybrid Sync",
"02","54785","RLGST 102 (3, 3)","Intro Eastern Religions","TH","1:45 PM - 2:55 PM",", ","QH 265H","1","5","Hybrid Sync",
"02","54785","RLGST 102 (3, 3)","Intro Eastern Religions","T","1:40 PM - 2:55 PM",", ","QH 265H","1","5","Hybrid Sync",
"001","27993","RM 701 (3, 3)","Enterprise Risk Management","W","6:55 PM - 9:45 PM","Marshall, Cara","QH 315C","4","20","In-Person",
"001","28003","RM 702 (3, 3)","Accounting for Risk Management","T","6:55 PM - 9:45 PM","Yan, Yan","PH 114","3","20","Hybrid Sync",
"001","28027","RM 704 (3, 3)","Risk Measurement","&nbsp;"," - ","Marshall, Cara","OL 02","4","20","Online Async",
"001","28044","RM 705 (3, 3)","Risk Trnsfr to Financial Mrkts","TH","6:55 PM - 9:45 PM","Talisse, Edward","PH 108","1","20","Hybrid Sync",
"001","28043","RM 706 (3, 3)","Risk Transf to Insurance Mkts","W","6:55 PM - 9:45 PM","Dellova, Michael","KY 277","6","20","Hybrid Sync",
"001","28042","RM 710 (3, 3)","Fixed Income Instruments","TH","6:30 PM - 9:20 PM","Wagner, John","PH 157","3","20","Hybrid Sync",
"001","28018","RM 711 (3, 3)","Applied Financial Analysis","&nbsp;"," - ","Marshall, Cara"," ","2","10","Hybrid Async",
"001","29799","RM 742 (6, 4)","Data Sci via Machine Learning","M, W","10:45 AM - 12:00 PM","Pitschner, Stefan","RA 214","0","10","In-Person",
"002","29292","RUSS 111 (4, 4)","Elementary Russian I","T, TH","10:05 AM - 11:55 AM","Pisetskaya, Aksana","OL 01","8","25","Online Sync",
"001","28748","RUSS 111 (4, 4)","Elementary Russian I","M, W","10:05 AM - 11:55 AM","Kulimova, Rima","QH 350F","9","25","In-Person",
"001","29274","RUSS 155W (3, 3)","Keys to Russian Literature","&nbsp;"," - ","Permitina, Olga","OL 02","25","25","Online Async",
"001","27351","RUSS 175 (3, 3)","Russian Fairy Tales","T","12:15 PM - 1:30 PM","Cheloukhina, Svetlana","QH 181","9","25","Hybrid Async",
"001","29219","RUSS 2143 (3, 3)","Intermed. Russian Conversation","T, TH","10:45 AM - 12:00 PM","Permitina, Olga","OL 01","0","25","Online Sync",
"001","29278","RUSS 275 (3, 3)","Pushkin","&nbsp;"," - ","Cheloukhina, Svetlana","OL 02","3","25","Online Async",
"001","29277","RUSS 285 (3, 3)","Russ Silver Age &amp; Avant-Garde","&nbsp;"," - ","Cheloukhina, Svetlana","OL 02","10","20","Online Async",
"01","27460","SEYS 120 (3, 3)","Education for Social Justice","W","4:35 PM - 7:05 PM","Dukes, Vivett","KY 431","0","25","In-Person",
"01","29644","SEYS 201W (3, 3)","Hst, Soc &amp; Phil Found","M","4:35 PM - 7:05 PM",", ","PH 012","5","25","In-Person",
"02","29643","SEYS 201W (3, 3)","Hst, Soc &amp; Phil Found","T, TH","10:45 AM - 12:00 PM",", ","PH 151","15","25","In-Person",
"03","29642","SEYS 201W (3, 3)","Hst, Soc &amp; Phil Found","W","4:35 PM - 7:05 PM","Grey, Leslee","PH 151","3","25","Hybrid Sync",
"04","29641","SEYS 201W (3, 3)","Hst, Soc &amp; Phil Found","M, W","3:10 PM - 4:25 PM",", ","PH 151","18","25","Hybrid Sync",
"02","28451","SEYS 221 (3, 3)","Dvlmpt &amp; Learn Mid Chldhd &amp; Ad","T","1:00 PM - 3:40 PM","Bhattacharya, Alpana","RA 210","17","25","In-Person",
"01","29588","SEYS 221 (3, 3)","Dvlmpt &amp; Learn Mid Chldhd &amp; Ad","M, W","10:45 AM - 12:00 PM","Martin, Juanita","PH 151","23","25","In-Person",
"03","29034","SEYS 221 (3, 3)","Dvlmpt &amp; Learn Mid Chldhd &amp; Ad","T","4:35 PM - 7:05 PM","Bhattacharya, Alpana","PH 012","16","25","In-Person",
"04T","29033","SEYS 221 (3, 3)","Dvlmpt &amp; Learn Mid Chldhd &amp; Ad","T, TH","12:15 PM - 1:30 PM","Artzt, Alice","PH 004","4","25","In-Person",
"02","29640","SEYS 340 (3, 3)","Lang, Lit &amp; Culture In Edu","T","4:35 PM - 7:05 PM","Gouede, Karen","PH 118","16","25","In-Person",
"01","29564","SEYS 340 (3, 3)","Lang, Lit &amp; Culture In Edu","M","4:35 PM - 7:05 PM","Ortiz, Beatriz","OL 01","25","25","Online Sync",
"03T","29032","SEYS 350 (3, 3)","Cogn, Tech, &amp; Instru Dive Lear","TH","4:35 PM - 7:05 PM","Bergey, Bradley","PH 004","12","25","In-Person",
"01","28820","SEYS 350 (3, 3)","Cogn, Tech, &amp; Instru Dive Lear","T, TH","1:40 PM - 2:55 PM","Bergey, Bradley","RA 206","25","25","In-Person",
"02","28818","SEYS 350 (3, 3)","Cogn, Tech, &amp; Instru Dive Lear","T, TH","3:10 PM - 4:25 PM","Bergey, Bradley","RA 206","21","25","In-Person",
"01","29639","SEYS 361 (3, 3)","Methods Teaching Math Mid &amp; HS","T","4:35 PM - 7:25 PM","Artzt, Alice","PH 004","11","15","In-Person",
"01","29572","SEYS 365 (3, 3)","Methods of Teaching Art II","W","4:35 PM - 7:05 PM","Hopkins, Jeffrey","KP 672","1","10","In-Person",
"02","28421","SEYS 365 (3, 3)","Methods of Teaching Art II","W","4:35 PM - 7:05 PM",", ","RA 210","4","10","In-Person",
"01","29636","SEYS 3702 (3, 3)","Init Clin Exp Engl Lang Arts","TH","4:30 PM - 6:30 PM","Tronrud, Wendy","OL 01","11","10","Online Sync",
"01","29635","SEYS 3712 (3, 3)","Init Clinical Experience Math","&nbsp;"," - ","Gurl, Theresa","OC OFFCAMP","1","10","In-Person",
"01","29633","SEYS 3722 (3, 3)","Student Teach I Sci Tech MS HS","M","7:15 PM - 9:45 PM","Garofalo, Salvatore","PH 004","1","10","In-Person",
"01","29631","SEYS 3732 (3, 3)","Student Teach Social Stud I","TH","4:30 PM - 6:30 PM","Waller, Melanie","OL 01","21","10","Online Sync",
"01","29631","SEYS 3732 (3, 3)","Student Teach Social Stud I","TH","4:30 PM - 6:30 PM","Katz, Meredith","OL 01","21","10","Online Sync",
"01","28215","SEYS 3742 (3, 3)","Init Clinical Exp World Lang","T","4:35 PM - 7:05 PM","Balsamo, David","QH 181","3","10","Hybrid Sync",
"01","28205","SEYS 375 (3, 3)","StudTching Visual Arts I","T","4:35 PM - 7:05 PM",", ","RA 219","4","10","In-Person",
"02","28816","SEYS 375 (3, 3)","StudTching Visual Arts I","T","4:35 PM - 7:05 PM",", ","RA 202","1","10","In-Person",
"01","28813","SEYS 380 (3, 3)","Curr &amp; Assmnt in English","W","4:35 PM - 7:05 PM","Devirgilio, Michele","RA 202","11","15","In-Person",
"01","29626","SEYS 382 (3, 3)","Instr/Assmt Tchg Sci &amp; Tech","M","4:35 PM - 7:05 PM","Bhairam-Raza, Gita","PH 004","1","10","In-Person",
"02","28414","SEYS 383 (3, 3)","Curr/Assmt Social Studies","W","4:35 PM - 7:05 PM","Waller, Melanie","KY 425","13","15","In-Person",
"01","28415","SEYS 383 (3, 3)","Curr/Assmt Social Studies","W","4:35 PM - 7:05 PM","Katz, Meredith","KY 423","8","15","In-Person",
"01","28217","SEYS 384 (3, 3)","Curr/Assmt World Language","T","7:15 PM - 9:45 PM","Margarita, Elaine","QH 179","3","10","Hybrid Sync",
"01","29624","SEYS 536 (3, 3)","Educational Foundations","M","7:15 PM - 9:45 PM","Wahba, Hanaa","OL 01","11","20","Online Sync",
"02","29623","SEYS 536 (3, 3)","Educational Foundations","T","7:15 PM - 9:45 PM","Grey, Leslee","PH 151","1","20","Hybrid Sync",
"03","28811","SEYS 536 (3, 3)","Educational Foundations","W","4:35 PM - 7:05 PM","Martinez, Danika","RA 208","4","20","In-Person",
"02","29621","SEYS 552 (3, 3)","Educational Psychology","T","7:15 PM - 9:45 PM","Beaumont-Tynes, Aldean","OL 01","8","20","Online Sync",
"01","28381","SEYS 552 (3, 3)","Educational Psychology","W","4:35 PM - 7:05 PM","Martin, Juanita","RA 214","4","20","In-Person",
"03","29619","SEYS 552 (3, 3)","Educational Psychology","TH","7:15 PM - 9:45 PM","Saltzman, Ethlyn","OL 01","14","20","Online Sync",
"01","29617","SEYS 561 (3, 3)","Methods Teaching Math Mid &amp; Hs","T","4:35 PM - 7:25 PM","Markinson, Mara","PH 008","7","15","In-Person",
"01","29571","SEYS 565 (3, 3)","Methods of Teaching Art II","W","4:35 PM - 7:05 PM","Hopkins, Jeffrey","KP 672","12","10","In-Person",
"02","28420","SEYS 565 (3, 3)","Methods of Teaching Art II","W","4:35 PM - 7:05 PM",", ","RA 210","13","10","In-Person",
"01","29614","SEYS 5702 (3, 3)","Initial Clin Exp Eng Lang Arts","TH","4:30 PM - 6:30 PM","Tronrud, Wendy","OL 01","11","10","Online Sync",
"01","29612","SEYS 5712 (3, 3)","Initial Clinical Exp in Math","&nbsp;"," - ","Gurl, Theresa","OC OFFCAMP","7","10","In-Person",
"01","29611","SEYS 5722 (3, 3)","Student Teaching I Sci &amp;Tech","M","7:15 PM - 9:45 PM","Garofalo, Salvatore","PH 004","4","10","In-Person",
"01","29609","SEYS 5732 (3, 3)","Std Teach I in Second  SocStud","TH","4:30 PM - 6:30 PM","Waller, Melanie","OL 01","13","10","Online Sync",
"01","29609","SEYS 5732 (3, 3)","Std Teach I in Second  SocStud","TH","4:30 PM - 6:30 PM","Katz, Meredith","OL 01","13","10","Online Sync",
"01","28214","SEYS 5742 (3, 3)","Init Clinical Exp World Lang","T","4:35 PM - 7:05 PM","Balsamo, David","QH 181","12","10","Hybrid Sync",
"02","28808","SEYS 575 (3, 3)","Student Teaching Visual Arts I","T","4:35 PM - 7:05 PM",", ","RA 202","13","10","In-Person",
"01","28204","SEYS 575 (3, 3)","Student Teaching Visual Arts I","T","4:35 PM - 7:05 PM",", ","RA 219","13","10","In-Person",
"01","29604","SEYS 580 (3, 3)","Curriculum &amp; Assessment in ELA","W","4:35 PM - 7:05 PM","Tronrud, Wendy","PH 118","11","15","In-Person",
"01","29603","SEYS 582 (3, 3)","Teaching Science &amp; Technology","M","4:35 PM - 7:05 PM","Bhairam-Raza, Gita","PH 004","4","10","In-Person",
"01","28806","SEYS 583 (3, 3)","Curric &amp; Assess Social Studies","T","4:35 PM - 7:05 PM","Zinnel, Ashley","RA 206","13","15","In-Person",
"01","28216","SEYS 584 (3, 3)","Curriculum &amp; Assessment Lang","T","7:15 PM - 9:45 PM","Margarita, Elaine","QH 179","12","10","Hybrid Sync",
"01","29602","SEYS 700 (3, 3)","Lang,Lit &amp; Cult Educ","M","4:35 PM - 7:05 PM","Balsamo, David","OL 01","20","20","Online Sync",
"02","29563","SEYS 700 (3, 3)","Lang,Lit &amp; Cult Educ","T","4:35 PM - 7:05 PM","Ortiz, Beatriz","OL 01","6","20","Online Sync",
"03","28804","SEYS 700 (3, 3)","Lang,Lit &amp; Cult Educ","W","4:35 PM - 7:05 PM","Gouede, Karen","RA 206","1","20","In-Person",
"01","29601","SEYS 706 (3, 3)","Globalization&amp; Comparative Edu","T","4:35 PM - 7:05 PM","Grey, Leslee","PH 151","8","20","Hybrid Sync",
"01","27379","SEYS 716 (3, 3)","Bilingual Ed: Theories &amp; Prac","M","7:15 PM - 9:45 PM","Gouede, Karen","OL 01","3","10","Online Mix",
"01","27379","SEYS 716 (3, 3)","Bilingual Ed: Theories &amp; Prac","M","7:15 PM - 9:45 PM","Gouede, Karen","OL 01","3","10","Online Mix",
"01","29600","SEYS 718 (3, 3)","Classroom Management","TH","7:15 PM - 9:45 PM",", ","PH 118","10","20","In-Person",
"01","29570","SEYS 724 (3, 3)","Teaching as Soc Pract in Arts","TH","4:35 PM - 7:05 PM",", ","PH 151","12","15","In-Person",
"02","43771","SEYS 743 (3, 3)","Curr &amp; Instr World Lang Educ","W","4:35 PM - 7:05 PM","Eddy, Jennifer","QH 182","11","15","Hybrid Sync",
"01","29599","SEYS 745 (3, 3)","Lit In Content Areas","TH","7:15 PM - 9:45 PM",", ","OL 01","0","10","Online Mix",
"01","29599","SEYS 745 (3, 3)","Lit In Content Areas","TH","7:15 PM - 9:45 PM",", ","OL 01","0","10","Online Mix",
"02","40315","SEYS 747 (3, 3)","Multiple Literacies Eng Lang","M","7:15 PM - 9:45 PM","Odlum, Lakisha","OL 01","9","15","Online Sync",
"01","29598","SEYS 7673 (3, 3)","VT: Workshop in Secondary Educ","M","4:35 PM - 7:05 PM","Katz, Meredith","PH 118","5","15","Hybrid Sync",
"02","45065","SEYS 773 (3, 3)","Seminar Research Art Edu I","W","4:35 PM - 7:05 PM","Hoyden, Jennifer","PH 012","17","15","Hybrid Sync",
"02","29596","SEYS 775 (3, 3)","Seminar Research Math Educ I","TH","4:35 PM - 7:05 PM","Markinson, Mara","PH 012","11","15","Hybrid Sync",
"01","29597","SEYS 775 (3, 3)","Seminar Research Math Educ I","W","4:35 PM - 7:05 PM","Gurl, Theresa","PH 004","8","15","Hybrid Sync",
"01","29595","SEYS 777 (3, 3)","Sem Res Science &amp; Tech I","M","4:35 PM - 7:05 PM","Farenga, Stephen","PH 151","1","15","In-Person",
"02","40313","SEYS 781 (3, 3)","Seminar Research in ELA I","W","7:15 PM - 9:45 PM","Odlum, Lakisha","PH 151","9","15","In-Person",
"01","29593","SEYS 783 (3, 3)","Sem in Res Soc Studies I","W","7:15 PM - 9:45 PM","Gerwin, David","PH 118","11","15","Hybrid Sync",
"02","43741","SEYS 785 (3, 3)","Seminar Research World Lang I","T","4:35 PM - 7:05 PM",", ","OL 01","8","15","Online Mix",
"01","29591","SEYSL 700 (3, 3)","Research Investig Lit Instr I","W","4:35 PM - 7:05 PM","Darvin, Jacqueline","OL 01","12","15","Online Sync",
"01","29590","SEYSL 701 (3, 3)","Historical Foundat of Literacy","W","7:15 PM - 9:45 PM","Thiel, Christie","OL 01","15","20","Online Sync",
"02","34495","SEYSL 702 (3, 3)","Literacy in Content Areas","M","7:15 PM - 9:45 PM","Barone, Toni Ann","OL 01","25","20","Online Sync",
"01","27357","SEYSL 758 (3, 3)","Instr Coaching &amp; Prof Develop","T","4:35 PM - 7:05 PM","Darvin, Jacqueline","OL 01","20","20","Online Sync",
"SK15","44103","SOC 101 (3, 3)","Gen Intro To Soc","T","1:40 PM - 4:30 PM","Couloute, Carmine","OL 01","17","15","Online Sync",
"CN16","44173","SOC 101 (3, 3)","Gen Intro To Soc","M, W","5:00 PM - 6:15 PM",", ","PH 112","0","25","In-Person",
"SK13","28745","SOC 101 (3, 3)","Gen Intro To Soc","M, W","10:05 AM - 11:55 AM","Rosales, Kristine","PH 202","14","15","In-Person",
"6","28676","SOC 101 (3, 3)","Gen Intro To Soc","T, TH","9:15 AM - 10:30 AM","Hantzandreou, Katerina","PH 117","13","25","In-Person",
"10","28632","SOC 101 (3, 3)","Gen Intro To Soc","T, TH","3:10 PM - 4:25 PM","Alexiou, Nicholas","KY 417","11","30","In-Person",
"4","28371","SOC 101 (3, 3)","Gen Intro To Soc","M, W","5:00 PM - 6:15 PM","Barnett, Josephine","PH 117","8","30","In-Person",
"SK14","28370","SOC 101 (3, 3)","Gen Intro To Soc","M, W","5:00 PM - 6:40 PM","Rosales, Kristine","PH 253","6","15","In-Person",
"JUM7","28154","SOC 101 (3, 3)","Gen Intro To Soc","T, TH","9:15 AM - 10:30 AM","Bounds, Anna","KY 270","18","100","In-Person",
"12","29190","SOC 101 (3, 3)","Gen Intro To Soc","SU","9:10 AM - 12:00 PM","Furnari, John","OL 01","16","50","Online Sync",
"JM11","29189","SOC 101 (3, 3)","Gen Intro To Soc","F","9:10 AM - 12:00 PM","Alexiou, Nicholas","OL 01","59","100","Online Sync",
"JUM1","28931","SOC 101 (3, 3)","Gen Intro To Soc","M, W","10:45 AM - 12:00 PM","Sperry, Ryan","KY 270","14","100","In-Person",
"JUM2","28930","SOC 101 (3, 3)","Gen Intro To Soc","M, W","1:40 PM - 2:55 PM","Hanks, Sarah","KY 270","15","100","In-Person",
"JUM3","28929","SOC 101 (3, 3)","Gen Intro To Soc","M, W","3:10 PM - 4:25 PM","Ament, Jonathon","KY 270","4","100","In-Person",
"JUM9","28928","SOC 101 (3, 3)","Gen Intro To Soc","T, TH","1:40 PM - 2:55 PM","Alexiou, Nicholas","KY 270","13","100","In-Person",
"JUM8","28927","SOC 101 (3, 3)","Gen Intro To Soc","T, TH","12:15 PM - 1:30 PM","Rogers, Holly","KY 270","25","100","In-Person",
"5","29693","SOC 101 (3, 3)","Gen Intro To Soc","T, TH","6:30 PM - 7:45 PM","Seligson, Jomal","OL 01","21","50","Online Sync",
"5","29186","SOC 103 (3, 3)","Sociology of American Life","M, W","6:30 PM - 7:45 PM","Lewis, Philip","OL 01","26","50","Online Sync",
"JUM4","28924","SOC 103 (3, 3)","Sociology of American Life","T, TH","1:40 PM - 2:55 PM","Pascarella, Joseph","KY 170","20","100","In-Person",
"1","28771","SOC 103 (3, 3)","Sociology of American Life","M, W","10:45 AM - 12:00 PM","Barnett, Josephine","PH 117","20","30","In-Person",
"JUM3","28925","SOC 103 (3, 3)","Sociology of American Life","T, TH","10:45 AM - 12:00 PM","Schulman, Jamie","KY 170","39","150","In-Person",
"6","29185","SOC 103 (3, 3)","Sociology of American Life","S","9:10 AM - 12:00 PM","Lewis, Philip","OL 01","25","50","Online Sync",
"2","28732","SOC 103 (3, 3)","Sociology of American Life","M, W","1:40 PM - 2:55 PM","Mcgee, Maura","PH 117","14","30","In-Person",
"2","28637","SOC 208 (3, 3)","Social Problems","T, TH","1:40 PM - 2:55 PM","Montana, Omar","KY 273","25","25","In-Person",
"1","28759","SOC 208 (3, 3)","Social Problems","M, W","10:45 AM - 12:00 PM","Ruiz-Olivo, Adela","KY 427","17","25","In-Person",
"3","28174","SOC 208 (3, 3)","Social Problems","T, TH","6:30 PM - 7:45 PM","Coburn, Carolyn","PH 156","3","25","In-Person",
"2","29180","SOC 209 (3, 3)","Criminal Justice","F","1:40 PM - 4:30 PM","Persaud, Nabeela","OL 01","45","50","Online Sync",
"2","28627","SOC 211 (3, 3)","Ethnic and Racial Relations","T, TH","10:45 AM - 12:00 PM","Agbemakplido, Wilhemina","KY 427","15","25","In-Person",
"2","29179","SOC 213 (3, 3)","Deviance and Social Pathology","S","9:10 AM - 12:00 PM","Lozada, Joseph","OL 01","8","50","Online Sync",
"1","28179","SOC 213 (3, 3)","Deviance and Social Pathology","T, TH","5:00 PM - 6:30 PM","Pascarella, Joseph","PH 117","15","25","In-Person",
"1","28614","SOC 214 (3, 3)","The Family","T, TH","12:15 PM - 1:30 PM","Hantzandreou, Katerina","PH 154","30","30","In-Person",
"1","28735","SOC 215 (3, 3)","Sociology of Education","M, W","1:40 PM - 2:55 PM","Rosales, Kristine","PH 253","8","25","In-Person",
"1","28633","SOC 217 (3, 3)","Crime and Juvenile Delinquency","T, TH","3:10 PM - 4:25 PM","Rogers, Holly","KY 317","7","25","In-Person",
"1","29178","SOC 220 (3, 3)","Inter Behavior/Group Process","M, W","5:00 PM - 6:40 PM","Furnari, John","OL 01","16","50","Online Sync",
"1","28636","SOC 222 (3, 3)","Social Welfare","T, TH","3:10 PM - 4:25 PM","Montana, Omar","KY 273","12","25","In-Person",
"1","28428","SOC 223 (3, 3)","Intro To Social Work Methods","M, W","6:30 PM - 8:20 PM","Caparelli, Erica","KY 319","2","25","In-Person",
"2","29560","SOC 223 (3, 3)","Intro To Social Work Methods","S","9:10 AM - 12:00 PM","Sepe, Susan","PH 117","3","25","In-Person",
"1","28369","SOC 224 (3, 3)","Complex Organizations","M, W","6:30 PM - 7:45 PM","Heap, Peter","PH 117","0","25","In-Person",
"1","28611","SOC 225 (3, 3)","Sociology of Drugs","TH","1:40 PM - 4:30 PM","Diacosavvas, Alice","PH 351","0","25","In-Person",
"1","29176","SOC 229 (3, 3)","Sociology of Health &amp; Illness","SU","1:00 PM - 4:50 PM","Bourgoin, Michael","OL 01","50","50","Online Sync",
